Title,Date,Content
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"11:17:43 AM IST, 24 November 2023","JSW Steel  is currently trading at a price of Rs 783.7, reflecting a 1.05% increase for the day. Over the past five years, the stock has delivered impressive returns of 144.64%."
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"10:48:07 AM IST, 24 November 2023","JSW Steel  is currently trading at a price of Rs 783.7, reflecting a 1.05% increase from the previous day. The 5-day Exponential Moving Average (EMA5) stands at Rs 772.6."
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"10:19:59 AM IST, 24 November 2023","JSW Steel's stock price has recently surpassed its 100-day Simple Moving Average (SMA) of Rs 784.47. The current price stands at Rs 784.5, reflecting a daily percentage change of 1.15%."
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"10:19:44 AM IST, 24 November 2023","JSW Steel has experienced a bullish price breakout and is currently trading above its second resistance level (R2) at a price of 784.4, which is slightly higher than the R2 level of 784.35."
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"10:17:08 AM IST, 24 November 2023","JSW Steel  is currently trading at a price of Rs 783.7, reflecting a 1.05% increase for the day. Over the past month, the stock has delivered a return of 3.95%."
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"09:48:08 AM IST, 24 November 2023","JSW Steel  is currently trading at a price of Rs 777.8, with a marginal increase of 0.29% today. The 7-day Exponential Moving Average (EMA7) stands at Rs 773.06."
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"09:11:23 AM IST, 24 November 2023","JSW Steel  closed at Rs 775.55 yesterday with a trading volume of 3,298 shares. The average trading volume over the past 7 days was 1,364,020 shares."
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"09:06:09 AM IST, 24 November 2023","JSW Steel  closed at Rs 775.55 yesterday, with a 1-week return of 0.88%."
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"08:51:26 AM IST, 24 November 2023","JSW Steel  closed at Rs 775.55 yesterday, with a 1-month return of 3.55%."
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"08:42:21 AM IST, 24 November 2023","JSW Steel  closed at Rs 775.55 yesterday, with a 3-month return of -2.8%."
JSW Steel Share Price Updates: JSW Steel  Bonus Updates,"08:30:52 AM IST, 24 November 2023","JSW Steel  closed at Rs 775.55, with a 0.92% increase from the previous day. The trading volume for the day was 1,068,229 units."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","04:29:57 PM IST, 16 November 2023",Withdrawal of Final Mine Closure Plan submitted for the purpose of surrender of Jajang Iron Ore Block at Odisha by JSW Steel Limited.View Announcement
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","03:31:48 PM IST, 16 November 2023","JSW Steel  ended the trading day at a closing price of Rs 769.3, experiencing a slight decrease of 0.45% compared to the previous day."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","03:17:18 PM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 767.4, with a slight decrease of 0.7% today. Over the past year, the stock has shown a positive return of 9.15%."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","02:46:24 PM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 772.15, with a slight decrease of 0.09% today. The Simple Moving Average (SMA3) is currently at 768.7."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","02:17:07 PM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 769.15, with a slight decrease of 0.47% today. The 7-day Exponential Moving Average (EMA7) stands at Rs 764.01."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","01:45:06 PM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 769.55, with a slight decrease of 0.42% today. Over the past 6 months, the stock has shown a positive return of 9.53%."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","01:15:52 PM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 769.2, with a slight decrease of 0.47% today. The stock has shown a 6-month beta of 1.6872, indicating a higher volatility compared to the market."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","12:46:16 PM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 771.0, with a slight decrease of 0.23% today. The 7-day simple moving average (SMA7) stands at Rs 760.54."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","12:17:13 PM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 770.75, with a slight decrease of 0.27% today. Over the past week, the stock has shown positive returns of 2.5%."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","11:45:44 AM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 771.1, with a slight decrease of 0.22% today. The stock has also experienced a negative 1-day return of -0.11%."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","11:17:31 AM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 771.45, with a slight decrease of 0.18% today. The stock has a trading volume of 623,578 units, which is lower than the average volume of the past 7 days, which stands at 1,441,577 units."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","10:47:27 AM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 768.45, with a slight decrease of 0.56% today. The Exponential Moving Average (EMA3) is currently at 766.93."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","10:15:15 AM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 766.3, with a decrease of 0.84% in today's trading session. Over the past month, the stock has experienced a negative return of 3.08%."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","09:46:09 AM IST, 16 November 2023","JSW Steel  is currently trading at a price of Rs 767.3, with a decrease of 0.71% today. Over the past three months, the stock has experienced a negative return of -3.69%."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","09:17:49 AM IST, 16 November 2023","JSW Steel's stock price has recently fallen below its 100-day Exponential Moving Average (EMA) of Rs 767.37. The current price stands at Rs 767.3, reflecting a decrease of 0.72% compared to the previous day."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","09:09:50 AM IST, 16 November 2023","JSW Steel  closed at Rs 772.85 yesterday, with a 6-month beta of 1.6872."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","09:04:18 AM IST, 16 November 2023","JSW Steel  closed at Rs 772.85 yesterday with a trading volume of 1610 shares. The average trading volume over the past 7 days was 1,441,577 shares."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","08:50:03 AM IST, 16 November 2023","JSW Steel  closed at Rs 772.85 yesterday, with a negative 1-month return of -0.57%."
"Announcements Updates: Withdrawal Of Final Mine Closure Plan - Jajang Iron Ore Block, Odisha.","08:41:23 AM IST, 16 November 2023","JSW Steel  closed at Rs 772.85 yesterday, with a 3-month return of -3.33%."
"JSW Steel's consolidated September 2023 net sales at Rs 44,584 crore, up 6.72%", 21 Oct 2023,"JSW Steel has reported a 6.72% YoY increase in its consolidated net sales for September 2023, amounting to Rs 44,584 crore.
The company's net profit for the quarter stood at Rs 3,661 crore, a growth of 10.5% compared to the same period last year.
The steelmaker's total income for the quarter was reported at Rs 45,456 crore, up by 6.5% YoY.
JSW Steel's EBITDA for the quarter stood at Rs 8,810 crore, representing a growth of 13% YoY.
The company's crude steel production for the quarter was at 4.45 million tonnes, while its saleable steel production was at 3.75 million tonnes.
JSW Steel's net debt reduced to Rs 39,531 crore as of September 30, 2023, from Rs 41,631 crore as of June 30, 2023.
The company's board has declared an interim dividend of Rs 2 per equity share for the financial year 2023-24."
" JSW Steel shares fall: Flat returns in 2023, buy, sell, hold?
    ", 25 Oct 2023 ,"
    
    JSW Steel's shares have delivered flat returns in 2023, leaving investors wondering about the outlook of the steel stock. The company reported its Q2 earnings on October 20, which came above estimates. However, the stock has fallen from Rs 770 on October 20 to Rs 760 in the current session.

Brokerages have mixed views on the stock post Q2 earnings. Kotak Institutional Equities has trimmed its EBITDA estimates and maintained a ""Reduce"" rating with a fair value of Rs 820. Centrum Broking has upgraded its rating to ""Add"" from ""Reduce"" with a target price of Rs 869. ICICI Securities has maintained a ""Hold"" rating with a target price of Rs 775. Motilal Oswal Securities has reiterated its ""Neutral"" rating with a target price of Rs 780. Sharekhan has maintained a ""Reduce"" rating with a target price of Rs 700.

The company's consolidated profit for the September quarter stood at Rs 2,773 crore, against a consolidated net loss of Rs 848 crore in the corresponding period a year ago. JSW Steel's consolidated net revenue rose 6.7% to Rs 44,584 crore in Q2 compared to Rs 41,778 crore in the year-ago quarter.

Data:

JSW Steel's shares have delivered flat returns in 2023, down 2% in 2023.
The stock has risen 18% in a year and 136.54% in three years.
The company's Q2 earnings were above estimates.
The stock has fallen from Rs 770 on October 20 to Rs 760 in the current session.
Market cap of the firm stood at Rs 1.85 lakh crore on BSE.
The stock hit a 52-week high of Rs 840 on September 12, 2023, and a 52-week low of Rs 619 on October 24, 2022.
Brokerages have mixed views on the stock post Q2 earnings.
The company's consolidated profit for the September quarter stood at Rs 2,773 crore.
JSW Steel's consolidated net revenue rose 6.7% to Rs 44,584 crore in Q2.
    "
" Jsw Steel Outlook for the Week (October 23, 2023 – October 27, 2023)
    ", 20 Oct 2023 ,"
    
    Jsw Steel closed the previous week on a negative note losing 4.88%.
Technically, Jsw Steel share price will see immediate support at 753.87 and immediate resistance would be seen at 792.97.

If Jsw Steel share price closes below immediate support of 753.87, then sharp breakdown can be seen. Jsw Steel share price will see major support at 738.33 for the week.On the positive side, immediate resistance will be seen at 792.97. Closing above 792.97, Jsw Steel share price will see a sharp breakout. Major resistance for Jsw Steel share price will be seen at 816.53 for the week.

Trading range for Jsw Steel share price for this week should be between 714.77 on down side and 832.07 on up side.

Jsw Steel Previous Week High: 801

Jsw Steel Previous Week Low: 761.9

Jsw Steel Previous Week Range: 39.1 Points
    "
" Jsw Steel Outlook for the Week (October 16, 2023 – October 20, 2023)
    ", 13 Oct 2023 ,"
    
  Jsw Steel closed the previous week on a negative note losing 5.16%.
Technically, Jsw Steel share price will see immediate support at 754.28 and immediate resistance would be seen at 795.08.

If Jsw Steel share price closes below immediate support of 754.28, then sharp breakdown can be seen. Jsw Steel share price will see major support at 731.32 for the week. On the positive side, immediate resistance will be seen at 795.08. Closing above 795.08, Jsw Steel share price will see a sharp breakout. Major resistance for Jsw Steel share price will be seen at 812.92 for the week.

Trading range for Jsw Steel share price for this week should be between 713.48 on down side and 835.88 on up side.

Jsw Steel Previous Week High: 789.95

Jsw Steel Previous Week Low: 749.15

Jsw Steel Previous Week Range: 40.8 Points
    "
" Jsw Steel Outlook for the Week (September 11, 2023 – September 15, 2023)
    ", 08 Sep 2023 ,"
    
 Jsw Steel closed the previous week on a negative note losing 3.16%.
Technically, Jsw Steel share price will see immediate support at 801.97 and immediate resistance would be seen at 828.07.

If Jsw Steel share price closes below immediate support of 801.97, then sharp breakdown can be seen. Jsw Steel share price will see major support at 788.18 for the week. On the positive side, immediate resistance will be seen at 828.07. Closing above 828.07, Jsw Steel share price will see a sharp breakout. Major resistance for Jsw Steel share price will be seen at 840.38 for the week.

Trading range for Jsw Steel share price for this week should be between 775.87 on down side and 854.17 on up side.

Jsw Steel Previous Week High: 826.6

Jsw Steel Previous Week Low: 800.5

Jsw Steel Previous Week Range: 26.1 Points
    "
" Jsw Steel Outlook for the Week (September 25, 2023 – September 29, 2023)
    ", 25 Sep 2023 ,"
    
Jsw Steel closed the previous week on a negative note losing 5.18%.
Technically, Jsw Steel share price will see immediate support at 759.52 and immediate resistance would be seen at 801.77.

If Jsw Steel share price closes below immediate support of 759.52, then sharp breakdown can be seen. Jsw Steel share price will see major support at 744.98 for the week. On the positive side, immediate resistance will be seen at 801.77. Closing above 801.77, Jsw Steel share price will see a sharp breakout. Major resistance for Jsw Steel share price will be seen at 829.48 for the week.

Trading range for Jsw Steel share price for this week should be between 717.27 on down side and 844.02 on up side.

Jsw Steel Previous Week High: 814.95

Jsw Steel Previous Week Low: 772.7

Jsw Steel Previous Week Range: 42.25 Points
    "
" Exclusive: India's JSW Steel slows process to buy stake in Canada Teck coal unit, source says
    ", 21 Sep 2023 ,"
    
JSW Steel, India's largest steelmaker by capacity, is slowing down the process of buying a stake in the steelmaking coal unit of Canada's Teck Resources. The decision comes amidst a diplomatic spat between India and Canada, which has led to the suspension of visa services for Canadian citizens by India.

The source close to the discussions said that the discussions between JSW Steel and Teck over the stake sale had slowed down, but the paperwork was still ongoing. JSW Steel is waiting for the issue to subside before proceeding further.

JSW Steel declined to comment, while Teck Resources said that they do not comment on market rumors or speculation. Teck's stock fell 4.4% following the Reuters report.

JSW Steel is one of the largest customers of Teck's coal business. The Vancouver-based company has twice rejected an unsolicited $22.5 billion bid for the entire company from global miner and trader Glencore. Teck has received offers from various interested parties for its coal business.

Japan's Nippon Steel has also shown interest in Teck's coal business, having agreed to buy a 10% stake post-split.

The acquisition of a Canadian company by a foreign company would be subject to a national security review under the Investment Canada Act. JSW is in talks with investment banks including Standard Chartered and Deutsche Bank to secure the funding for the transaction.

The final numbers could revolve in the range of 34-37% stake.

Canada is the fourth-largest exporter of coking coal used in the steel business for India, according to Indian government data. The first three are Australia, Russia, and the United States.
    "
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 10:45:48 AM IST","Jsw Steel Share Price Today Live: The volume of Jsw Steel traded by 10 AM is 17.38% higher than yesterday, with the price trading at₹893.05, up by 0.76%. Volume traded, in conjunction with price, is a key indicator for analyzing trends. A positive price movement with increased volume indicates a sustainable upward trend, while a negative price movement with higher volume could signal a further decline in prices."
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 10:35:45 AM IST",Jsw Steel Share Price Live Updates: Jsw Steel touched a high of 892.0 & a low of 878.9 in the previous trading hour.The hourly support and resistance levels to watch out in the next hour are mentioned below.
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 09:54:29 AM IST","Jsw Steel Share Price Live Updates: The current share price of Jsw Steel is down by 0.19% at₹884.65, while its counterparts like Tata Steel, Jindal Steel & Power, Steel Authority Of India, and Jindal Stainless are seeing gains today. The benchmark indices Nifty and Sensex are down by 0.2% and 0.07% each, respectively."
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 09:45:21 AM IST",Jsw Steel Share Price Live Updates: An increase in futures price and open interest in Jsw Steel indicates potential positive price movement ahead. Traders may consider maintaining their long positions.
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 09:40:57 AM IST",Jsw Steel Share Price Live Updates: Jsw Steel share price is at₹880.15 and is still trading between the key support and resistance levels of₹871.28 and₹895.28 on a daily timeframe. If it crosses the support of₹871.28 then we can expect a further bearish movement. On the other hand if the price crosses 895.28 then it will lead to a bullish movement.
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 09:15:08 AM IST","Jsw Steel Share Price Live Updates: The share price of JSW Steel has increased by 0.07% and is currently trading at₹887.00. Over the past year, JSW Steel's shares have gained 27.52% to reach₹887.00. In contrast, the Nifty index rose by 22.52% to 22403.85 during the same one-year period."
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 09:00:00 AM IST",https://www.livemint.com/companies/company-results/q4-results-today-nhpc-zeel-delhivery-pfizer-jsw-steel-bandhan-bank-godrej-industries-to-post-earnings-on-may-17-11715909015830.html
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 08:47:12 AM IST",Jsw Steel Share Price Today Live: The key support and resistance levels for Jsw Steel on the daily timeframe are given below. Please note these support and resistance levels are derived from the classic pivot table.
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 08:34:28 AM IST","Jsw Steel Share Price Today Live: The analyst recommendation trend is shown below with the current rating as Hold.The median price target is₹864.5, 2.47% lower than current market price.The lowest target price among analyst estimates is₹605.0The highest target price among analyst estimates is₹1017.0These target price estimates are for the next 1 year."
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 08:16:38 AM IST",Jsw Steel Share Price Today Live: The trading volume yesterday was 27.82% higher than the 20 day average. Yesterday’s NSE volume was 3 mn & BSE volume was 87 k.
Jsw Steel Share Price Today Live: Volume traded till 10 AM is 17.38% higher than yesterday,"17 May 2024, 08:03:30 AM IST",Jsw Steel Share Price Today Live: The stock traded in the range of₹888.2 &₹865 yesterday to end at₹870.8. The stock is currently experiencing a strong bullish trend
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 08:00:36 PM IST",Jsw Steel Share Price Today Live: Jsw Steel has a 6.59% MF holding & 11.05% FII holding as per filings in the march quarter.The MF holding has decreased from 6.61% in december to 6.59% in march quarter.The FII holding has decreased from 11.32% in december to 11.05% in march quarter.
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 07:30:53 PM IST",Jsw Steel Share Price Live Updates: Jsw Steel's ROE for the most recent fiscal year was 6.23% and its return on investment was 2.98%. The consensus estimates for ROE in the current and upcoming fiscal year are 14.74% and 17.54% respectively.
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 07:11:22 PM IST","Jsw Steel Share Price Live Updates: JSW Steel has shown an EPS growth of 34.40% and a revenue growth of 31.30% in the last 3 years. In the trailing twelve months, the company has a revenue of 1756990.00 cr, which is 5.87% higher than the revenue of the most recent fiscal year. The company is predicted to have a growth of -6.11% for revenue and -60.31% in profit for the fourth quarter."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 06:34:29 PM IST","Jsw Steel Share Price Live Updates: The analyst recommendation trend is shown below with the current rating as Hold.The median price target is₹864.5, 4.72% lower than current market price.The lowest target price among analyst estimates is₹605.0The highest target price among analyst estimates is₹1017.0These target price estimates are for the next 1 year."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 06:00:15 PM IST","Jsw Steel Share Price Live Updates: Today, Jsw Steel's stock price has increased by 2.36% to reach₹907.3, in line with the positive movement of its industry peers such as Tata Steel, Jindal Steel & Power, Steel Authority Of India, and Jindal Stainless. The overall market performance is also positive, with benchmark indices Nifty and Sensex rising by 0.28% and 0.34% respectively."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 05:32:39 PM IST",Jsw Steel Share Price Live Updates: JSW Steel stock's low price today was₹878.8 and the high price was₹914.85.
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 04:37:12 PM IST",Jsw Steel Share Price Today Live: An increase in futures price and open interest in Jsw Steel indicates the potential for positive price movement in the near future. Traders may consider maintaining their long positions.
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 03:55:51 PM IST","Jsw Steel Share Price Today Live:Jsw Steelshare price closed the day at₹907.3 - a 2.36% higher than the previous closing price. For the next trading session key resistances to watch for are 923.73 , 937.47 , 959.98. On the other hand key support levels could be found at 887.48 , 864.97 , 851.23.Please note these support and resistance levels are derived from the classic pivot table."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 03:49:10 PM IST","Jsw Steel Share Price Today Live: The trading volume of Jsw Steel up to 3 PM has increased by 44.06% compared to the previous day, while the price has risen to₹907.3, an increase of 2.36%. Analyzing both the volume traded and price is crucial for trend analysis. A rise in price accompanied by higher trading volume indicates a stable upward trend, whereas a decline in price with increased volume may signal further price drops."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 03:10:02 PM IST",Jsw Steel Share Price Today Live: The current market price of Jsw Steel has surpassed the first resistance of₹895.28 & second resistance of₹903.87 indicating a strong bullish move but traders need to monitor for possible reversals from₹919.28. If the stock price breaks the final resistance of₹919.28 then it indicates a strong buying interest and prices can escalate further.
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 03:03:12 PM IST","Jsw Steel Share Price Today Live: As per the Technical Analysis, short term trend of Jsw Steel share is Bullish and long term trend is Bullish"
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 02:56:20 PM IST","Jsw Steel Share Price Live Updates: The trading volume of Jsw Steel until 2 PM has increased by 85.17% compared to yesterday, while the price is currently at₹907.7, showing a 2.41% increase. Volume traded, in conjunction with price, is a key indicator for analyzing trends. A positive price movement accompanied by higher volume indicates a sustainable upward trend, whereas a negative price movement with increased volume could signal a potential further decline in prices."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 02:39:48 PM IST","Jsw Steel Share Price Live Updates: The stock price has been moving between 913.23 and 906.23 levels in the last hour. Traders may want to consider rangebound trading strategies, such as buying near the hourly support at 906.23 and selling near the hourly resistance at 913.23.The hourly support and resistance levels to watch out in the next hour are mentioned below."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 02:15:39 PM IST","Jsw Steel Share Price Live Updates: The analyst recommendation trend is shown below with the current rating as Hold.The median price target is₹864.5, 4.81% lower than current market price.The lowest target price among analyst estimates is₹605.0The highest target price among analyst estimates is₹1017.0These target price estimates are for the next 1 year."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 02:11:08 PM IST",Jsw Steel Share Price Live Updates: The current market price of Jsw Steel has surpassed the first resistance of₹895.28 & second resistance of₹903.87 indicating a strong bullish move but traders need to monitor for possible reversals from₹919.28. If the stock price breaks the final resistance of₹919.28 then it indicates a strong buying interest and prices can escalate further.
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 01:49:17 PM IST","Jsw Steel Share Price Today Live: The trading volume of Jsw Steel by 1 PM is 112.88% higher than yesterday, with the price at₹909.75, reflecting a 2.64% increase. Analyzing both volume and price is crucial for trend analysis. A rise in price accompanied by a surge in trading volume indicates a sustainable upward trend, while a drop in price with increased volume may signal further price declines."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 01:34:29 PM IST",Jsw Steel Share Price Today Live: The stock price has been moving between 918.02 and 900.92 levels in the last hour. Traders could consider employing rangebound trading strategies by buying near the hourly support at 900.92 and selling near the hourly resistance at 918.02.The hourly support and resistance levels to watch out in the next hour are mentioned below.
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 01:11:48 PM IST","Jsw Steel Share Price Today Live: An increase in futures price and open interest in Jsw Steel indicates the possibility of a positive price movement in the near future, suggesting that traders may consider maintaining their long positions."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 01:03:57 PM IST",Jsw Steel Share Price Today Live: JSW Steel stock's lowest price today was₹878.8 and the highest price was₹914.85.
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 12:45:04 PM IST","Jsw Steel Share Price Today Live: The trading volume of JSW Steel until 12 AM is 136.19% higher than yesterday, with the price trading at₹910.5, up by 2.72%. Volume traded, along with price, is a key indicator for analyzing trends. A positive price movement accompanied by high volume indicates a sustainable upward trend, while a negative price movement with high volume may signal further price declines."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 12:33:46 PM IST","Jsw Steel Share Price Live Updates: Jsw Steel reached a peak of 914.85 and a low of 897.75 in the previous trading hour. In the last hour, the stock surpassed all the hourly resistance levels, suggesting strong bullish momentum. Traders should assess potentially overbought conditions in the hourly timeframe and consider adjusting their stop losses.The hourly support and resistance levels to watch out in the next hour are mentioned below."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 12:20:34 PM IST","Jsw Steel Share Price Live Updates: As per the Technical Analysis, short term trend of Jsw Steel share is Bullish and long term trend is Bullish"
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 12:10:09 PM IST",Jsw Steel Share Price Live Updates: The current market price of Jsw Steel has surpassed the first resistance of₹895.28 & second resistance of₹903.87 indicating a strong bullish move but traders need to monitor for possible reversals from₹919.28. If the stock price breaks the final resistance of₹919.28 then it indicates a strong buying interest and prices can escalate further.
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 11:56:04 AM IST","Jsw Steel Share Price Live Updates: The trading volume of Jsw Steel until 11 AM is 93.95% higher than yesterday, with the price trading at₹911.95, reflecting a 2.89% increase. Analyzing both volume and price is crucial for trend analysis. A price increase accompanied by high volume indicates a sustainable upward trend, while a price decrease with high volume may signal further price declines."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 11:39:04 AM IST","Jsw Steel Share Price Today Live: Jsw Steel reached a high of 901.0 and a low of 890.8 in the previous trading hour. In the last hour, the stock price surpassed the hourly resistance level of 896.13 (Resistance level 1), suggesting bullish momentum.The hourly support and resistance levels to watch out in the next hour are mentioned below."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 11:31:01 AM IST",Jsw Steel Share Price Today Live: The current market price of Jsw Steel has surpassed the first resistance of₹895.28 (derived from classic pivot table) on a daily time frame indicating a bullish move but traders need to monitor for possible reversals from₹903.87. If the stock price breaks the second resistance of₹903.87 then there can be further positive price movement.
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 11:13:46 AM IST","Jsw Steel Share Price Today Live: Today, JSW Steel's stock price has increased by 1.29% to reach₹897.75, following the upward trend seen in its industry peers like Tata Steel, Jindal Steel & Power, Steel Authority Of India, and Jindal Stainless. The benchmark indices Nifty and Sensex are also up by 0.26% and 0.37% respectively."
Jsw Steel Share Price Today Live: Shareholding information,"17 May 2024, 11:05:01 AM IST","Jsw Steel Share Price Today Live: The analyst recommendation trend is shown below with the current rating as Hold.The median price target is₹864.5, 3.75% lower than current market price.The lowest target price among analyst estimates is₹605.0The highest target price among analyst estimates is₹1017.0These target price estimates are for the next 1 year."
Jsw Steel Share Price Live Updates: Shareholding information,"21 May 2024, 08:02:45 PM IST",Jsw Steel Share Price Live Updates: Jsw Steel has a 6.59% MF holding & 11.05% FII holding as per filings in the march quarter.The MF holding has decreased from 6.61% in december to 6.59% in march quarter.The FII holding has decreased from 11.32% in december to 11.05% in march quarter.
Jsw Steel Share Price Live Updates: Shareholding information,"21 May 2024, 07:37:51 PM IST","Jsw Steel Share Price Live Updates: Jsw Steel reported a ROE of 12.29% in the most recent fiscal year and a return on investment of 5.99% in the last fiscal year. The consensus estimates for ROE in the current and upcoming fiscal year are 14.74% and 17.54%, respectively."
Jsw Steel Share Price Live Updates: Shareholding information,"21 May 2024, 07:02:56 PM IST","Jsw Steel Share Price Live Updates: Jsw Steel has shown a EPS growth of 3.39% and a revenue growth of 29.90% in the last 3 years. In the trailing twelve months, the company has a revenue of 1750060.00 cr which is 0.00% higher than the revenue of the most recent fiscal year. The company has a predicted growth of -6.11% for revenue and -60.31% in profit for the fourth quarter."
Jsw Steel Share Price Live Updates: Shareholding information,"21 May 2024, 06:33:21 PM IST","Jsw Steel Share Price Live Updates: The analyst recommendation trend is shown below with the current rating as Hold.The median price target is₹864.5, 6.41% lower than current market price.The lowest target price among analyst estimates is₹605.0The highest target price among analyst estimates is₹1017.0These target price estimates are for the next 1 year."
Jsw Steel Share Price Live Updates: Shareholding information,"21 May 2024, 06:10:28 PM IST","Jsw Steel Share Price Today Live: Today, the share price of JSW Steel rose by 3.68% to reach₹923.75, while its counterparts in the industry are experiencing mixed results. Jindal Stainless is declining, but Tata Steel, Jindal Steel & Power, and Steel Authority Of India are seeing an increase in their share prices. In general, the benchmark indices Nifty and Sensex are showing a slight increase of 0.12% and a decrease of -0.07% respectively."
